Page,Price,Location,Area,Price/m2,BedRoom,Toilet
868,"12,5 tỷ","Hai Bà Trưng, Hà Nội",48 m²,"260,42 tr/m²",4,4
868,"8,2 tỷ","Quận 9, Hồ Chí Minh",115 m²,"71,3 tr/m²",3,3
868,13 tỷ,"Ba Đình, Hà Nội",50 m²,260 tr/m²,6,6
868,"13,5 tỷ","Ba Đình, Hà Nội",90 m²,150 tr/m²,3,2
868,"16,5 tỷ","Thủ Đức, Hồ Chí Minh",120 m²,"137,5 tr/m²",5,5
868,"11,8 tỷ","Quận 9, Hồ Chí Minh",177 m²,"66,67 tr/m²",4,4
868,Giá thỏa thuận,"Quận 5, Hồ Chí Minh","61,3 m²",5,6,Null
868,"2,63 tỷ","Quận 12, Hồ Chí Minh",40 m²,"65,75 tr/m²",4,3
868,23 tỷ,"Gò Vấp, Hồ Chí Minh",100 m²,230 tr/m²,4,4
868,"10,5 tỷ","Cầu Giấy, Hà Nội",45 m²,"233,33 tr/m²",4,3
868,Giá thỏa thuận,"Hai Bà Trưng, Hà Nội",40 m²,4,3,Null
869,"10,5 tỷ","Cầu Giấy, Hà Nội",45 m²,"233,33 tr/m²",4,3
869,Giá thỏa thuận,"Hai Bà Trưng, Hà Nội",40 m²,4,3,Null
869,Giá thỏa thuận,"Hà Đông, Hà Nội",31 m²,5,4,Null
869,Giá thỏa thuận,"Hai Bà Trưng, Hà Nội",63 m²,6,4,Null
869,19 tỷ,"Tây Hồ, Hà Nội",55 m²,"345,46 tr/m²",5,7
869,32 tỷ,"Quận 2, Hồ Chí Minh",170 m²,"188,24 tr/m²",6,5
869,53 tỷ,"Xuyên Mộc, Bà Rịa Vũng Tàu",835 m²,"63,47 tr/m²",3,Null
869,22 tỷ,"Cầu Giấy, Hà Nội",90 m²,"244,44 tr/m²",25,25
869,"17,5 tỷ","Ba Đình, Hà Nội",60 m²,"291,67 tr/m²",5,5
869,"4,3 tỷ","Quận 7, Hồ Chí Minh","70,5 m²","60,99 tr/m²",7,Null
869,"5,8 tỷ","Long Biên, Hà Nội",36 m²,"161,11 tr/m²",3,4
869,"14,7 tỷ","Ba Đình, Hà Nội",40 m²,"367,5 tr/m²",4,6
869,Giá thỏa thuận,"Thái Nguyên, Thái Nguyên",108 m²,6,6,Null
869,33 tỷ,"Ba Đình, Hà Nội",122 m²,"270,49 tr/m²",35,35
869,"13,2 tỷ","Đống Đa, Hà Nội",48 m²,275 tr/m²,5,4
869,"3,98 tỷ","Phú Nhuận, Hồ Chí Minh",83 m²,"47,95 tr/m²",4,4
869,"10,5 tỷ","Bình Chánh, Hồ Chí Minh",130 m²,"80,77 tr/m²",6,3
869,"4,99 tỷ","Phú Nhuận, Hồ Chí Minh",33 m²,"151,21 tr/m²",2,2
869,"7,2 tỷ","Quận 10, Hồ Chí Minh",32 m²,225 tr/m²,5,4
869,12 tỷ,"Phú Quốc, Kiên Giang",110 m²,"109,09 tr/m²",5,6
870,"3,98 tỷ","Phú Nhuận, Hồ Chí Minh",83 m²,"47,95 tr/m²",4,4
870,"10,5 tỷ","Bình Chánh, Hồ Chí Minh",130 m²,"80,77 tr/m²",6,3
870,"4,99 tỷ","Phú Nhuận, Hồ Chí Minh",33 m²,"151,21 tr/m²",2,2
870,"7,2 tỷ","Quận 10, Hồ Chí Minh",32 m²,225 tr/m²,5,4
870,12 tỷ,"Phú Quốc, Kiên Giang",110 m²,"109,09 tr/m²",5,6
870,"12,2 tỷ","Quận 12, Hồ Chí Minh",102 m²,"119,61 tr/m²",4,5
870,"8,65 tỷ","Long Biên, Hà Nội",96 m²,"90,1 tr/m²",1,1
870,11 tỷ,"Quận 2, Hồ Chí Minh",75 m²,"146,67 tr/m²",3,3
870,Giá thỏa thuận,"Bình Thạnh, Hồ Chí Minh",120 m²,3,3,Null
870,"6,8 tỷ","Phú Nhuận, Hồ Chí Minh",40 m²,170 tr/m²,4,4
870,18 tỷ,"Quận 3, Hồ Chí Minh",70 m²,"257,14 tr/m²",4,5
870,"7,9 tỷ","Bình Tân, Hồ Chí Minh",76 m²,"103,95 tr/m²",4,5
870,Giá thỏa thuận,"Thái Nguyên, Thái Nguyên",96 m²,4,4,Null
870,"7,62 tỷ","Biên Hòa, Đồng Nai",147 m²,"51,84 tr/m²",5,4
870,"14,8 tỷ","Bình Tân, Hồ Chí Minh",90 m²,"164,44 tr/m²",4,5
870,"7,3 tỷ","Bình Tân, Hồ Chí Minh",80 m²,"91,25 tr/m²",4,3
870,"31,9 tỷ","Ba Đình, Hà Nội",52 m²,"613,46 tr/m²",4,7
870,"5,5 tỷ","Long Biên, Hà Nội",49 m²,"112,24 tr/m²",3,4
870,"4,7 tỷ","Biên Hòa, Đồng Nai",100 m²,47 tr/m²,4,3
870,"15,4 tỷ","Long Biên, Hà Nội",60 m²,"256,67 tr/m²",4,5
871,"5,5 tỷ","Long Biên, Hà Nội",49 m²,"112,24 tr/m²",3,4
871,"4,7 tỷ","Biên Hòa, Đồng Nai",100 m²,47 tr/m²,4,3
871,"15,4 tỷ","Long Biên, Hà Nội",60 m²,"256,67 tr/m²",4,5
871,"12,5 tỷ","Hà Đông, Hà Nội",52 m²,"240,38 tr/m²",4,5
871,12 tỷ,"Bình Tân, Hồ Chí Minh",100 m²,120 tr/m²,4,4
871,"24,5 tỷ","Ba Đình, Hà Nội",74 m²,"331,08 tr/m²",5,4
871,"56,9 tỷ","Cầu Giấy, Hà Nội",99 m²,"574,75 tr/m²",3,4
871,"18,5 tỷ","Long Biên, Hà Nội",76 m²,"243,42 tr/m²",6,5
871,"1,9 tỷ","Biên Hòa, Đồng Nai","85,2 m²","22,3 tr/m²",2,1
871,"10,7 tỷ","Long Biên, Hà Nội",46 m²,"232,61 tr/m²",4,5
871,45 tỷ,"Long Biên, Hà Nội",120 m²,375 tr/m²,10,10
871,"28,95 tỷ","Tân Bình, Hồ Chí Minh",186 m²,"155,65 tr/m²",6,7
871,"3,3 tỷ","Quận 7, Hồ Chí Minh",44 m²,75 tr/m²,2,1
871,59 tỷ,"Long Biên, Hà Nội",128 m²,"460,94 tr/m²",1,1
871,"9,7 tỷ","Quận 10, Hồ Chí Minh",94 m²,"103,19 tr/m²",2,2
871,"3,2 tỷ","Đông Anh, Hà Nội","56,7 m²","56,44 tr/m²",3,3
871,"14,5 tỷ","Bình Thạnh, Hồ Chí Minh","86,1 m²","168,41 tr/m²",4,5
871,"10,5 tỷ","Long Biên, Hà Nội","46,5 m²","225,81 tr/m²",4,4
871,"14,95 tỷ","Tân Bình, Hồ Chí Minh",81 m²,"184,57 tr/m²",10,10
871,14 tỷ,"Tây Hồ, Hà Nội",87 m²,"160,92 tr/m²",5,4
872,"14,95 tỷ","Tân Bình, Hồ Chí Minh",81 m²,"184,57 tr/m²",10,10
872,14 tỷ,"Tây Hồ, Hà Nội",87 m²,"160,92 tr/m²",5,4
872,"7,7 tỷ","Hà Đông, Hà Nội",33 m²,"233,33 tr/m²",3,3
872,24 tỷ,"Quận 6, Hồ Chí Minh",460 m²,"52,17 tr/m²",14,12
872,"11,7 tỷ","Nam Từ Liêm, Hà Nội",60 m²,195 tr/m²,10,10
872,"5,6 tỷ","Thủ Đức, Hồ Chí Minh","97,5 m²","57,44 tr/m²",4,4
872,"12,5 tỷ","Quận 3, Hồ Chí Minh",122 m²,"102,46 tr/m²",10,6
872,"13,5 tỷ","Bình Thạnh, Hồ Chí Minh",135 m²,100 tr/m²,4,5
872,69 tỷ,"Tây Hồ, Hà Nội",410 m²,"168,29 tr/m²",6,6
872,30 tỷ,"Hà Đông, Hà Nội",200 m²,150 tr/m²,5,4
872,24 tỷ,"Quận 9, Hồ Chí Minh",264 m²,"90,91 tr/m²",3,3
872,Giá thỏa thuận,"Tây Hồ, Hà Nội",170 m²,3,3,Null
872,"5,8 tỷ","Bình Thạnh, Hồ Chí Minh",34 m²,"170,59 tr/m²",6,4
872,70 tỷ,"Văn Giang, Hưng Yên",300 m²,"233,33 tr/m²",5,4
872,"13,6 tỷ","Tân Phú, Hồ Chí Minh","97,2 m²","139,92 tr/m²",6,6
872,Giá thỏa thuận,"Thạch Thất, Hà Nội",180 m²,4,4,Null
872,"10,8 tỷ","Long Biên, Hà Nội",51 m²,"211,76 tr/m²",3,Null
872,8 tỷ,"Thanh Xuân, Hà Nội",45 m²,"177,78 tr/m²",5,3
872,"8,3 tỷ","Hải Châu, Đà Nẵng","87,5 m²","94,86 tr/m²",3,4
872,"6,9 tỷ","Quận 12, Hồ Chí Minh",128 m²,"53,91 tr/m²",2,1
873,"8,3 tỷ","Hải Châu, Đà Nẵng","87,5 m²","94,86 tr/m²",3,4
873,"6,9 tỷ","Quận 12, Hồ Chí Minh",128 m²,"53,91 tr/m²",2,1
873,"8,69 tỷ","Quận 12, Hồ Chí Minh",144 m²,"60,35 tr/m²",5,5
873,"24,5 tỷ","Ba Đình, Hà Nội",120 m²,"204,17 tr/m²",21,Null
873,47 tỷ,"Ngũ Hành Sơn, Đà Nẵng","311,9 m²","150,69 tr/m²",1,2
873,24 tỷ,"Ngũ Hành Sơn, Đà Nẵng",215 m²,"111,63 tr/m²",15,16
873,8 tỷ,"Hai Bà Trưng, Hà Nội",32 m²,250 tr/m²,3,4
873,15 tỷ,"Tây Hồ, Hà Nội",47 m²,"319,15 tr/m²",4,4
873,"7,5 tỷ","Cầu Giấy, Hà Nội",44 m²,"170,46 tr/m²",3,4
873,"8,1 tỷ","Cầu Giấy, Hà Nội",38 m²,"213,16 tr/m²",3,4
873,"7,63 tỷ","Từ Sơn, Bắc Ninh",135 m²,"56,49 tr/m²",4,4
873,9 tỷ,"Thanh Hóa, Thanh Hóa",150 m²,60 tr/m²,6,6
873,"5,3 tỷ","Hoài Đức, Hà Nội",35 m²,"151,43 tr/m²",4,4
873,"7,7 tỷ","Bình Tân, Hồ Chí Minh",84 m²,"91,67 tr/m²",4,5
873,Giá thỏa thuận,"Bình Chánh, Hồ Chí Minh","98,7 m²",3,2,Null
873,"10,8 tỷ","Nha Trang, Khánh Hòa",102 m²,"105,88 tr/m²",3,4
873,23 tỷ,"Hai Bà Trưng, Hà Nội",45 m²,"511,11 tr/m²",3,2
873,8 tỷ,"Đống Đa, Hà Nội",50 m²,160 tr/m²,5,4
873,"6,45 tỷ","Liên Chiểu, Đà Nẵng","110,6 m²","58,32 tr/m²",3,3
873,"10,9 tỷ","Ba Đình, Hà Nội",55 m²,"198,18 tr/m²",4,3
874,"8,1 tỷ","Cầu Giấy, Hà Nội",38 m²,"213,16 tr/m²",3,4
874,"7,63 tỷ","Từ Sơn, Bắc Ninh",135 m²,"56,49 tr/m²",4,4
874,9 tỷ,"Thanh Hóa, Thanh Hóa",150 m²,60 tr/m²,6,6
874,"5,3 tỷ","Hoài Đức, Hà Nội",35 m²,"151,43 tr/m²",4,4
874,"7,7 tỷ","Bình Tân, Hồ Chí Minh",84 m²,"91,67 tr/m²",4,5
874,Giá thỏa thuận,"Bình Chánh, Hồ Chí Minh","98,7 m²",3,2,Null
874,"10,8 tỷ","Nha Trang, Khánh Hòa",102 m²,"105,88 tr/m²",3,4
874,23 tỷ,"Hai Bà Trưng, Hà Nội",45 m²,"511,11 tr/m²",3,2
874,8 tỷ,"Đống Đa, Hà Nội",50 m²,160 tr/m²,5,4
874,"6,45 tỷ","Liên Chiểu, Đà Nẵng","110,6 m²","58,32 tr/m²",3,3
874,"10,9 tỷ","Ba Đình, Hà Nội",55 m²,"198,18 tr/m²",4,3
874,"10,2 tỷ","Hà Đông, Hà Nội",50 m²,204 tr/m²,4,2
874,25 tỷ,"Tân Phú, Hồ Chí Minh",206 m²,"121,36 tr/m²",30,Null
874,"10,4 tỷ","Bình Thạnh, Hồ Chí Minh",55 m²,"189,09 tr/m²",4,4
874,23 tỷ,"Hai Bà Trưng, Hà Nội",100 m²,230 tr/m²,26,26
874,29 tỷ,"Thạch Thất, Hà Nội",580 m²,50 tr/m²,5,5
874,"5,1 tỷ","Quận 7, Hồ Chí Minh",44 m²,"115,91 tr/m²",3,3
874,"16,8 tỷ","Cầu Giấy, Hà Nội",65 m²,"258,46 tr/m²",14,14
874,34 tỷ,"Long Biên, Hà Nội",167 m²,"203,59 tr/m²",4,5
874,70 tỷ,"Cầu Giấy, Hà Nội",121 m²,"578,51 tr/m²",5,5
875,"10,4 tỷ","Bình Thạnh, Hồ Chí Minh",55 m²,"189,09 tr/m²",4,4
875,23 tỷ,"Hai Bà Trưng, Hà Nội",100 m²,230 tr/m²,26,26
875,29 tỷ,"Thạch Thất, Hà Nội",580 m²,50 tr/m²,5,5
875,"5,1 tỷ","Quận 7, Hồ Chí Minh",44 m²,"115,91 tr/m²",3,3
875,"16,8 tỷ","Cầu Giấy, Hà Nội",65 m²,"258,46 tr/m²",14,14
875,34 tỷ,"Long Biên, Hà Nội",167 m²,"203,59 tr/m²",4,5
875,70 tỷ,"Cầu Giấy, Hà Nội",121 m²,"578,51 tr/m²",5,5
875,"28,9 tỷ","Long Biên, Hà Nội",136 m²,"212,5 tr/m²",4,4
875,50 tỷ,"Quận 2, Hồ Chí Minh",300 m²,"166,67 tr/m²",3,3
875,"7,2 tỷ","Quận 7, Hồ Chí Minh",100 m²,72 tr/m²,4,3
875,"16,3 tỷ","Gia Lâm, Hà Nội",120 m²,"135,83 tr/m²",1,1
875,"16,5 tỷ","Quận 2, Hồ Chí Minh",80 m²,"206,25 tr/m²",5,5
875,"1,59 tỷ","Thủ Đức, Hồ Chí Minh","32,5 m²","48,92 tr/m²",1,2
875,"13,5 tỷ","Lê Chân, Hải Phòng","97,8 m²","138,04 tr/m²",4,5
875,"14,22 tỷ","Cầu Giấy, Hà Nội",90 m²,158 tr/m²,4,4
875,"14,5 tỷ","Quận 11, Hồ Chí Minh",80 m²,"181,25 tr/m²",7,7
875,"5,9 tỷ","Bình Tân, Hồ Chí Minh",43 m²,"137,21 tr/m²",3,3
875,"2,3 tỷ","Thanh Trì, Hà Nội",20 m²,115 tr/m²,4,4
875,14 tỷ,"Bình Tân, Hồ Chí Minh",84 m²,"166,67 tr/m²",2,3
875,"5,5 tỷ","Thủ Đức, Hồ Chí Minh",90 m²,"61,11 tr/m²",2,1
876,"14,5 tỷ","Quận 11, Hồ Chí Minh",80 m²,"181,25 tr/m²",7,7
876,"5,9 tỷ","Bình Tân, Hồ Chí Minh",43 m²,"137,21 tr/m²",3,3
876,"2,3 tỷ","Thanh Trì, Hà Nội",20 m²,115 tr/m²,4,4
876,14 tỷ,"Bình Tân, Hồ Chí Minh",84 m²,"166,67 tr/m²",2,3
876,"5,5 tỷ","Thủ Đức, Hồ Chí Minh",90 m²,"61,11 tr/m²",2,1
876,Giá thỏa thuận,"Đông Anh, Hà Nội",90 m²,3,5,Null
876,"6,2 tỷ","Thủ Đức, Hồ Chí Minh",73 m²,"84,93 tr/m²",6,Null
876,"4,9 tỷ","Quận 7, Hồ Chí Minh",88 m²,"55,68 tr/m²",3,3
876,"14,5 tỷ","Quận 11, Hồ Chí Minh",80 m²,"181,25 tr/m²",3,3
876,"1,57 tỷ","Vũng Tàu, Bà Rịa Vũng Tàu",60 m²,"26,17 tr/m²",1,1
876,14 tỷ,"Quận 11, Hồ Chí Minh",80 m²,175 tr/m²,6,6
876,"3,68 tỷ","Tân Phú, Hồ Chí Minh",44 m²,"83,64 tr/m²",2,2
876,"6,85 tỷ","Phú Nhuận, Hồ Chí Minh",47 m²,"145,74 tr/m²",2,2
876,Giá thỏa thuận,"Hà Đông, Hà Nội",90 m²,6,Null,Null
876,"1,38 tỷ","Biên Hòa, Đồng Nai",110 m²,"12,54 tr/m²",2,1
876,53 tỷ,"Quận 11, Hồ Chí Minh",225 m²,"235,56 tr/m²",3,3
876,60 tỷ,"Tây Hồ, Hà Nội",200 m²,300 tr/m²,5,5
876,"16,9 tỷ","Đống Đa, Hà Nội",60 m²,"281,67 tr/m²",6,4
876,"7,35 tỷ","Thanh Xuân, Hà Nội",33 m²,"222,73 tr/m²",5,5
876,"17,64 tỷ","Đông Anh, Hà Nội",63 m²,280 tr/m²,4,4
877,"17,64 tỷ","Đông Anh, Hà Nội",63 m²,280 tr/m²,4,4
877,21 tỷ,"Cầu Giấy, Hà Nội",64 m²,"328,12 tr/m²",8,6
877,280 tỷ,"Quận 3, Hồ Chí Minh",585 m²,"478,63 tr/m²",3,2
877,"3,4 tỷ","Hoài Đức, Hà Nội",33 m²,"103,03 tr/m²",3,Null
877,"20,5 tỷ","Ngũ Hành Sơn, Đà Nẵng",131 m²,"156,49 tr/m²",18,Null
877,"5,5 tỷ","Hoàng Mai, Hà Nội",41 m²,"134,15 tr/m²",3,4
877,Giá thỏa thuận,"Tây Hồ, Hà Nội",55 m²,6,6,Null
877,"8,6 tỷ","Nam Từ Liêm, Hà Nội",46 m²,"186,96 tr/m²",5,3
877,70 tỷ,"Tân Bình, Hồ Chí Minh",300 m²,"233,33 tr/m²",12,14
877,"5,7 tỷ","Thanh Xuân, Hà Nội",30 m²,190 tr/m²,3,4
877,"6,5 tỷ","Bắc Từ Liêm, Hà Nội",40 m²,"162,5 tr/m²",4,4
877,"4,99 tỷ","Quận 9, Hồ Chí Minh",80 m²,"62,38 tr/m²",2,1
877,"5,65 tỷ","Hoài Đức, Hà Nội",50 m²,113 tr/m²,6,7
877,"9,4 tỷ","Quận 3, Hồ Chí Minh","37,8 m²","248,68 tr/m²",3,3
877,"28,9 tỷ","Hai Bà Trưng, Hà Nội",95 m²,"304,21 tr/m²",6,Null
877,15 tỷ,"Tây Hồ, Hà Nội",50 m²,300 tr/m²,4,7
877,47 tỷ,"Đống Đa, Hà Nội",86 m²,"546,51 tr/m²",8,9
877,"15,4 tỷ","Hoàng Mai, Hà Nội",50 m²,308 tr/m²,4,5
877,"108,3 tỷ","Tây Hồ, Hà Nội","343,8 m²",315 tr/m²,5,6
877,"1,48 tỷ","An Dương, Hải Phòng",50 m²,"29,6 tr/m²",3,2
878,"1,48 tỷ","An Dương, Hải Phòng",50 m²,"29,6 tr/m²",3,2
878,"13,5 tỷ","Cầu Giấy, Hà Nội",52 m²,"259,62 tr/m²",6,4
878,"5,8 tỷ","Thanh Xuân, Hà Nội",41 m²,"141,46 tr/m²",4,Null
878,90 tỷ,"Quận 7, Hồ Chí Minh",285 m²,"315,79 tr/m²",23,Null
878,"73,6 tỷ","Tây Hồ, Hà Nội",230 m²,320 tr/m²,4,5
878,85 tỷ,"Quận 11, Hồ Chí Minh",540 m²,"157,41 tr/m²",6,5
878,"3,3 tỷ","Thuận An, Bình Dương",110 m²,30 tr/m²,2,2
878,14 tỷ,"Thủ Đức, Hồ Chí Minh","357,4 m²","39,17 tr/m²",5,5
878,6 tỷ,"Bắc Từ Liêm, Hà Nội",30 m²,200 tr/m²,3,4
878,"10,8 tỷ","Cầu Giấy, Hà Nội",63 m²,"171,43 tr/m²",9,9
878,69 tỷ,"Quận 11, Hồ Chí Minh",320 m²,"215,62 tr/m²",6,6
878,"1,8 tỷ","Phú Nhuận, Hồ Chí Minh","15,3 m²","117,65 tr/m²",1,1
878,"5,75 tỷ","Liên Chiểu, Đà Nẵng",85 m²,"67,65 tr/m²",4,6
878,"8,9 tỷ","Nhà Bè, Hồ Chí Minh",82 m²,"108,54 tr/m²",4,5
878,"7,9 tỷ","Hà Đông, Hà Nội","36,2 m²","218,23 tr/m²",4,3
878,"8,5 tỷ","Tân Bình, Hồ Chí Minh",60 m²,"141,67 tr/m²",13,13
878,"3,55 tỷ","Nha Trang, Khánh Hòa",66 m²,"53,79 tr/m²",2,2
878,"6,05 tỷ","Hoài Đức, Hà Nội",48 m²,"126,04 tr/m²",6,7
878,"18,65 tỷ","Long Biên, Hà Nội",110 m²,"169,54 tr/m²",2,2
878,"11,25 tỷ","Long Biên, Hà Nội",58 m²,"193,97 tr/m²",3,5
879,"6,05 tỷ","Hoài Đức, Hà Nội",48 m²,"126,04 tr/m²",6,7
879,"18,65 tỷ","Long Biên, Hà Nội",110 m²,"169,54 tr/m²",2,2
879,"11,25 tỷ","Long Biên, Hà Nội",58 m²,"193,97 tr/m²",3,5
879,"2,3 tỷ","An Dương, Hải Phòng",52 m²,"44,23 tr/m²",3,3
879,Giá thỏa thuận,"Hà Đông, Hà Nội",50 m²,6,5,Null
879,"1,3 tỷ","Biên Hòa, Đồng Nai",105 m²,"12,37 tr/m²",3,1
879,"11,5 tỷ","Hải Châu, Đà Nẵng","72,5 m²","158,62 tr/m²",2,2
879,"2,2 tỷ","An Dương, Hải Phòng",54 m²,"40,74 tr/m²",3,3
879,38 tỷ,"Quận 7, Hồ Chí Minh","220,5 m²","172,34 tr/m²",4,6
879,"2,65 tỷ","An Dương, Hải Phòng",64 m²,"41,41 tr/m²",3,3
879,Giá thỏa thuận,"Hà Đông, Hà Nội",60 m²,4,4,Null
879,"5,11 tỷ","Tân Uyên, Bình Dương",168 m²,"30,42 tr/m²",3,3
879,"3,3 tỷ","An Dương, Hải Phòng",57 m²,"57,9 tr/m²",3,3
879,"1,85 tỷ","An Dương, Hải Phòng",54 m²,"34,26 tr/m²",3,3
879,Giá thỏa thuận,"Quận 4, Hồ Chí Minh",50 m²,3,2,Null
879,3 tỷ,"Tân Uyên, Bình Dương",100 m²,"29,97 tr/m²",3,3
879,"16,5 tỷ","Cầu Giấy, Hà Nội",70 m²,"235,71 tr/m²",5,5
879,"8,6 tỷ","Cầu Giấy, Hà Nội",45 m²,"191,11 tr/m²",3,4
879,"16,9 tỷ","Thanh Xuân, Hà Nội",57 m²,"296,49 tr/m²",6,5
879,14 tỷ,"Hai Bà Trưng, Hà Nội",40 m²,350 tr/m²,3,5
880,"1,85 tỷ","An Dương, Hải Phòng",54 m²,"34,26 tr/m²",3,3
880,Giá thỏa thuận,"Quận 4, Hồ Chí Minh",50 m²,3,2,Null
880,3 tỷ,"Tân Uyên, Bình Dương",100 m²,"29,97 tr/m²",3,3
880,"16,5 tỷ","Cầu Giấy, Hà Nội",70 m²,"235,71 tr/m²",5,5
880,"8,6 tỷ","Cầu Giấy, Hà Nội",45 m²,"191,11 tr/m²",3,4
880,"16,9 tỷ","Thanh Xuân, Hà Nội",57 m²,"296,49 tr/m²",6,5
880,14 tỷ,"Hai Bà Trưng, Hà Nội",40 m²,350 tr/m²,3,5
880,"2,85 tỷ","An Dương, Hải Phòng",65 m²,"43,85 tr/m²",3,3
880,"26,5 tỷ","Thanh Xuân, Hà Nội",125 m²,212 tr/m²,26,26
880,"8,5 tỷ","Long Biên, Hà Nội",47 m²,"180,85 tr/m²",4,3
880,Giá thỏa thuận,"Thủ Dầu Một, Bình Dương",95 m²,4,5,Null
880,"1,95 tỷ","Biên Hòa, Đồng Nai",110 m²,"17,73 tr/m²",3,2
880,"1,82 tỷ","An Dương, Hải Phòng",52 m²,35 tr/m²,3,3
880,"1,95 tỷ","An Dương, Hải Phòng",60 m²,"32,5 tr/m²",3,3
880,Giá thỏa thuận,"Thủ Đức, Hồ Chí Minh",45 m²,3,3,Null
880,"3,5 tỷ","Dĩ An, Bình Dương",100 m²,35 tr/m²,3,2
880,"3,6 tỷ","Bắc Từ Liêm, Hà Nội",24 m²,150 tr/m²,3,3
880,"7,9 tỷ","Thủ Đức, Hồ Chí Minh",84 m²,"94,05 tr/m²",4,5
880,14 tỷ,"Tân Bình, Hồ Chí Minh",120 m²,"116,67 tr/m²",8,8
880,"2,45 tỷ","An Dương, Hải Phòng",57 m²,"42,98 tr/m²",3,3
881,"3,6 tỷ","Bắc Từ Liêm, Hà Nội",24 m²,150 tr/m²,3,3
881,"7,9 tỷ","Thủ Đức, Hồ Chí Minh",84 m²,"94,05 tr/m²",4,5
881,14 tỷ,"Tân Bình, Hồ Chí Minh",120 m²,"116,67 tr/m²",8,8
881,"2,45 tỷ","An Dương, Hải Phòng",57 m²,"42,98 tr/m²",3,3
881,"6,5 tỷ","Nha Trang, Khánh Hòa","86,7 m²","74,97 tr/m²",4,4
881,"3,45 tỷ","An Dương, Hải Phòng",80 m²,"43,12 tr/m²",4,4
881,260 tỷ,"Quận 3, Hồ Chí Minh",341 m²,"762,46 tr/m²",6,Null
881,"8,2 tỷ","Quận 5, Hồ Chí Minh",64 m²,"128,12 tr/m²",3,2
881,"6,9 tỷ","Quận 6, Hồ Chí Minh",59 m²,"116,95 tr/m²",3,3
881,"27,9 tỷ","Quận 5, Hồ Chí Minh",80 m²,"348,75 tr/m²",4,3
881,14 tỷ,"Văn Giang, Hưng Yên",98 m²,"142,86 tr/m²",7,Null
881,"1,68 tỷ","An Dương, Hải Phòng",50 m²,"33,6 tr/m²",3,3
881,"7,1 tỷ","Thủ Dầu Một, Bình Dương",100 m²,71 tr/m²,4,5
881,"2,25 tỷ","An Dương, Hải Phòng",46 m²,"48,91 tr/m²",3,3
881,"13,8 tỷ","Hoàng Mai, Hà Nội",75 m²,184 tr/m²,10,10
881,10 tỷ,"Hồng Bàng, Hải Phòng",75 m²,"133,33 tr/m²",4,4
881,22 tỷ,"Tân Bình, Hồ Chí Minh",120 m²,"183,33 tr/m²",7,7
881,"1,5 tỷ","Châu Thành, Tây Ninh","196,8 m²","7,62 tr/m²",2,2
881,"17,5 tỷ","Quận 10, Hồ Chí Minh",72 m²,"243,06 tr/m²",4,3
881,18 tỷ,"Đống Đa, Hà Nội",68 m²,"264,71 tr/m²",4,4
882,10 tỷ,"Hồng Bàng, Hải Phòng",75 m²,"133,33 tr/m²",4,4
882,22 tỷ,"Tân Bình, Hồ Chí Minh",120 m²,"183,33 tr/m²",7,7
882,"1,5 tỷ","Châu Thành, Tây Ninh","196,8 m²","7,62 tr/m²",2,2
882,"17,5 tỷ","Quận 10, Hồ Chí Minh",72 m²,"243,06 tr/m²",4,3
882,18 tỷ,"Đống Đa, Hà Nội",68 m²,"264,71 tr/m²",4,4
882,Giá thỏa thuận,"Thủ Đức, Hồ Chí Minh",54 m²,3,3,Null
882,"1,83 tỷ","An Dương, Hải Phòng","56,4 m²","32,45 tr/m²",3,3
882,Giá thỏa thuận,"Quận 10, Hồ Chí Minh","36,65 m²",2,2,Null
882,"3,9 tỷ","Dĩ An, Bình Dương",60 m²,65 tr/m²,3,4
882,"8,1 tỷ","Quận 12, Hồ Chí Minh",217 m²,"37,33 tr/m²",3,2
882,Giá thỏa thuận,"Diên Khánh, Khánh Hòa","169,7 m²",2,2,Null
882,"4,6 tỷ","Quận 9, Hồ Chí Minh",122 m²,"37,7 tr/m²",2,1
882,"2,55 tỷ","An Dương, Hải Phòng","63,8 m²","39,97 tr/m²",4,3
882,"37,5 tỷ","Tân Bình, Hồ Chí Minh",234 m²,"160,26 tr/m²",6,7
882,25 tỷ,"Gò Vấp, Hồ Chí Minh",100 m²,250 tr/m²,15,Null
882,"13,23 tỷ","Quận 7, Hồ Chí Minh",100 m²,"132,3 tr/m²",4,4
882,"4,65 tỷ","Phan Thiết, Bình Thuận",160 m²,"29,06 tr/m²",3,3
882,"5,6 tỷ","Phan Thiết, Bình Thuận",200 m²,28 tr/m²,3,3
882,"8,7 tỷ","Đống Đa, Hà Nội","52,8 m²","164,77 tr/m²",3,Null
882,6 tỷ,"Thủ Đức, Hồ Chí Minh","70,8 m²","84,75 tr/m²",3,3
883,"8,7 tỷ","Đống Đa, Hà Nội","52,8 m²","164,77 tr/m²",3,Null
883,6 tỷ,"Thủ Đức, Hồ Chí Minh","70,8 m²","84,75 tr/m²",3,3
883,11 tỷ,"Đà Lạt, Lâm Đồng",201 m²,"54,73 tr/m²",7,3
883,"3,1 tỷ","Biên Hòa, Đồng Nai","125,5 m²","24,69 tr/m²",3,2
883,Giá thỏa thuận,"Gò Vấp, Hồ Chí Minh",48 m²,4,5,Null
883,"3,6 tỷ","Hải Châu, Đà Nẵng",51 m²,"70,59 tr/m²",3,3
